scenario,seed,model,true_att,att,ci_lower,ci_upper,bias,covered
parallel,42,SC-DI,0.1325621865671027,0.278593285681521,-0.2249999999998753,0.7500000000001386,0.1460310991144182,1
parallel,42,SDID,0.1325621865671027,0.1889665582365607,0.0764665582365591,0.3014665582365623,0.056404371669458,1
parallel,43,DiD,0.0894889589703526,0.0398378573790709,-0.0976621426209309,0.1773378573790729,-0.0496511015912816,1
parallel,43,SC-ADH,0.0894889589703526,0.0933631069324609,-0.0249999999998724,0.2000000000001307,0.0038741479621083,1
parallel,43,SC-DI,0.0894889589703526,-0.9200301588081028,-1.399999999999892,-0.4499999999998785,-1.0095191177784557,0
parallel,43,SDID,0.0894889589703526,0.0163520557367465,-0.1461479442632557,0.1788520557367489,-0.073136903233606,1
parallel,44,DiD,0.0500502848970079,0.096721796809129,-0.0407782031908728,0.234221796809131,0.0466715119121211,1
parallel,44,SC-ADH,0.0500502848970079,0.1164388301979456,-0.0249999999998724,0.2500000000001314,0.0663885453009376,1
parallel,44,SC-DI,0.0500502848970079,0.8349097462244641,-0.1749999999998746,1.7250000000001524,0.7848594613274562,1
parallel,44,SDID,0.0500502848970079,0.0869859580908199,-0.0255140419091816,0.1994859580908216,0.036935673193812,1
parallel,45,DiD,0.1488650212018125,0.2503446554185611,0.0753446554185586,0.4253446554185636,0.1014796342167485,1
parallel,45,SC-ADH,0.1488650212018125,0.3234542598787417,0.2000000000001307,0.4500000000001343,0.1745892386769292,0
parallel,45,SC-DI,0.1488650212018125,0.0461835981932474,-0.624999999999881,0.7000000000001378,-0.1026814230085651,1
parallel,45,SDID,0.1488650212018125,0.2911410021471752,0.1911410021471737,0.3911410021471766,0.1422759809453626,0
parallel,46,DiD,0.1096434289223186,0.3134027352180615,0.1509027352180592,0.4759027352180638,0.2037593062957428,0
parallel,46,SC-ADH,0.1096434289223186,0.3267549291819331,0.2000000000001307,0.4500000000001343,0.2171115002596145,0
parallel,46,SC-DI,0.1096434289223186,0.6002171098798834,1.2789769243681806e-13,1.200000000000145,0.4905736809575647,1
parallel,46,SDID,0.1096434289223186,0.3304945270154815,0.2054945270154797,0.4554945270154833,0.2208510980931629,0
parallel,47,DiD,0.1104660367586522,0.1426598255046256,-0.044840174495377,0.3301598255046283,0.0321937887459733,1
parallel,47,SC-ADH,0.1104660367586522,0.1380038814123836,1.2789769243681806e-13,0.3000000000001321,0.0275378446537313,1
parallel,47,SC-DI,0.1104660367586522,0.3094572934622639,-0.5249999999998796,1.0500000000001428,0.1989912567036116,1
parallel,47,SDID,0.1104660367586522,0.1334400150134366,0.020940015013435,0.2459400150134382,0.0229739782547843,1
parallel,48,DiD,0.094281027608713,0.1655904468360552,-0.0844095531639482,0.4155904468360588,0.0713094192273422,1
parallel,48,SC-ADH,0.094281027608713,0.1870388605302753,0.0500000000001286,0.3250000000001325,0.0927578329215622,1
parallel,48,SC-DI,0.094281027608713,0.1635286351955482,-0.2499999999998756,0.6000000000001364,0.0692476075868352,1
parallel,48,SDID,0.094281027608713,0.1814203638596639,-0.0185796361403388,0.3814203638596668,0.0871393362509509,1
parallel,49,DiD,0.0565005878494079,0.1190086020109509,-0.0809913979890518,0.3190086020109538,0.0625080141615429,1
parallel,49,SC-ADH,0.0565005878494079,0.1105512986426909,-0.0749999999998731,0.3000000000001321,0.0540507107932829,1
parallel,49,SC-DI,0.0565005878494079,-0.2957532321846129,-0.8999999999998849,0.3000000000001321,-0.3522538200340209,1
parallel,49,SDID,0.0565005878494079,0.142354047190745,-0.0576459528092577,0.3423540471907479,0.085853459341337,1
parallel,50,DiD,0.146719001479259,0.0979599875074728,-0.10204001249253,0.2979599875074756,-0.0487590139717862,1
parallel,50,SC-ADH,0.146719001479259,0.1555132423281433,0.0250000000001282,0.3000000000001321,0.0087942408488843,1
parallel,50,SC-DI,0.146719001479259,0.4474687895176261,-0.274999999999876,1.1750000000001446,0.3007497880383671,1
parallel,50,SDID,0.146719001479259,0.1103152775090823,-0.0146847224909194,0.2353152775090841,-0.0364037239701767,1
parallel,51,DiD,0.1610827048717133,0.1006845284178088,-0.0618154715821934,0.2631845284178111,-0.0603981764539044,1
parallel,51,SC-ADH,0.1610827048717133,0.0897642339635331,-0.0499999999998728,0.2250000000001311,-0.0713184709081801,1
parallel,51,SC-DI,0.1610827048717133,-0.291380900111708,-1.049999999999887,0.4250000000001339,-0.4524636049834213,1
parallel,51,SDID,0.1610827048717133,0.0964015429997324,-0.0035984570002689,0.1964015429997339,-0.0646811618719808,1
parallel,52,DiD,0.0788428302662107,-0.0242323274253931,-0.224232327425396,0.1757676725746096,-0.1030751576916039,1
parallel,52,SC-ADH,0.0788428302662107,-0.0376114312269449,-0.1749999999998746,0.1000000000001293,-0.1164542614931557,1
